user_id,item_id,sentiment,items_count,playtime_forever,genres,app_name,price,developer,release_year
76561198070705780,307780,0,17,209.0,Action,Mortal Kombat X,19.99,"NetherRealm Studios,High Voltage Software",2015.0
76561198051832446,359050,2,143,36.0,Action,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,0.99,marbenx,2015.0
76561198087419337,274190,2,121,20383.0,Action,Broforce,14.99,Free Lives,2015.0
guwopguccimane,221100,2,236,45880.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198048088658,730,1,27,10547.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
kandemir,620,1,203,887.0,Action,Portal 2,19.99,Valve,2011.0
superredranga,319570,0,173,20.0,Action,Heroes of SoulCraft - Arcade MOBA,0.0,MobileBits,2015.0
Nebby630,211820,2,81,664.0,Action,Starbound,14.99,Chucklefish,2016.0
76561198083347976,214490,2,287,81.0,Action,Alien: Isolation,39.99,"Creative Assembly,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0
76561198063337306,255220,2,113,546.0,Racing,GRID Autosport,39.99,"Codemasters Racing,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0
ned279,204360,2,110,1578.0,Action,Castle Crashers®,14.99,The Behemoth,2012.0
Neddopro,221100,2,59,7378.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198041546259,271590,1,92,16868.0,Action,Grand Theft Auto V,39.99,Rockstar North,2015.0
AchievementHunterHazard,200710,2,172,572.0,Action,Torchlight II,19.99,Runic Games,2012.0
NekakEIEI,304930,1,51,18926.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198097082352,413150,1,120,1107.0,Indie,Stardew Valley,14.99,ConcernedApe,2016.0
76561197994733323,105600,2,90,14679.0,Action,Terraria,9.99,Re-Logic,2011.0
Neo5454,230410,2,299,3629.0,Action,Warframe,0.0,Digital Extremes,2013.0
SuperSecretSarah,304930,2,90,151.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
neon-potato,230410,2,105,4881.0,Action,Warframe,0.0,Digital Extremes,2013.0
xfactor7115,48700,2,176,136247.0,Action,Mount & Blade: Warband,19.99,TaleWorlds Entertainment,2010.0
amberspices,304930,2,42,1763.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
battle379,730,2,8,47629.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
neorastrus,4000,1,41,8443.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
NepgearDetsu,55230,1,442,3021.0,Action,Saints Row: The Third,9.99,Volition,2011.0
76561198077185651,248820,2,113,3191.0,Action,Risk of Rain,9.99,"Hopoo Games, LLC",2013.0
76561198090567864,221380,2,55,4248.0,Strategy,Age of Empires II HD,19.99,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios",2013.0
Nerdshred,330830,2,156,751.0,Adventure,Tales from the Borderlands,24.99,Telltale Games,2014.0
Axetothehead,221100,1,258,598.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
Nero203,20540,1,141,2586.0,Strategy,Company of Heroes: Tales of Valor,19.99,Relic Entertainment,2009.0
VML,200710,2,70,2206.0,Action,Torchlight II,19.99,Runic Games,2012.0
76561198061575266,730,1,72,33201.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198044583838,730,0,90,38366.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198087429279,63380,1,69,338.0,Action,Sniper Elite V2,19.99,Rebellion,2012.0
76561198048376894,221100,1,70,11343.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
drftkinG,730,2,18,54976.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Newtobie,49520,1,39,4621.0,Action,Borderlands 2,19.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0
76561198057584192,241930,2,63,387.0,Action,Middle-earth™: Shadow of Mordor™,19.99,"Monolith Productions,Feral Interactive (Mac),Feral Interactive (Linux)",2014.0
Chazar_90,327740,2,418,771.0,Action,Tron 2.0,9.99,"Monolith Productions, Inc.",2003.0
NexusAU,363970,1,431,877.0,Adventure,Clicker Heroes,0.0,Playsaurus,2015.0
76561198273284475,224540,0,31,227.0,Action,Ace of Spades: Battle Builder,14.99,Jagex Limited,2012.0
76561198068968487,4000,1,29,171.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198086722947,242860,1,55,930.0,Action,Verdun,24.99,"M2H,Blackmill Games",2015.0
duncan_mccoll321,431240,2,158,724.0,Casual,Golf With Your Friends,5.99,Blacklight Interactive,2016.0
nicesd13750,271590,2,43,31610.0,Action,Grand Theft Auto V,39.99,Rockstar North,2015.0
elnixo,730,0,35,38546.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Freemeetupsforgaymen,223470,2,78,183.0,Action,POSTAL 2,9.99,Running With Scissors,2003.0
76561198096775672,550,1,17,1069.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
76561198000000222,274170,1,148,22623.0,Action,Hotline Miami 2: Wrong Number,14.99,Dennaton Games,2015.0
999898,230050,2,120,110.0,Indie,DLC Quest,2.99,Going Loud Studios,2013.0
sjknadjksndknas,45100,0,200,31.0,Casual,Secret of the Magic Crystals,4.99,Artery Games,2010.0
Nico3392,204360,2,155,1630.0,Action,Castle Crashers®,14.99,The Behemoth,2012.0
76561198080555860,104700,1,27,1042.0,Free to Play,Super MNC,0.0,Uber Entertainment,2012.0
76561198122531361,313340,2,29,194.0,Casual,Mountain,0.99,David OReilly,2014.0
76561198072093340,12200,2,52,5273.0,Action,Bully: Scholarship Edition,14.99,Rockstar New England,2008.0
niffirg11,377160,0,72,26588.0,RPG,Fallout 4,29.99,Bethesda Game Studios,2015.0
76561198103561722,290140,2,48,423.0,Free to Play,Echo of Soul,0.0,Mr. Blue,2015.0
nightmaresdawn,34870,1,130,434.0,Action,Sniper: Ghost Warrior 2,9.99,City Interactive,2013.0
truewarrior94,33230,2,261,4011.0,Action,Assassin's Creed 2 Deluxe Edition,19.99,Ubisoft Montreal,2010.0
thatfuzzylittlepegasus,4000,2,27,49934.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198045214604,239030,2,188,373.0,Adventure,"Papers, Please",9.99,3909,2013.0
76561198046710923,495910,2,75,921.0,Action,Dungeon Fighter Online,0.0,Neople,2016.0
76561198044713685,730,0,15,60020.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Juluck,204360,2,62,112.0,Action,Castle Crashers®,14.99,The Behemoth,2012.0
76561198152426638,252490,2,12,26358.0,Action,Rust,19.99,Facepunch Studios,2013.0
76561198071684592,105600,2,57,2469.0,Action,Terraria,9.99,Re-Logic,2011.0
RemoveIsrael,294860,0,103,1320.0,Action,Valkyria Chronicles™,19.99,SEGA,2014.0
76561198048058129,550,1,11,1746.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
76561198092174809,730,1,37,29027.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
biggestninja,221380,1,83,8880.0,Strategy,Age of Empires II HD,19.99,"Skybox Labs,Hidden Path Entertainment,Ensemble Studios",2013.0
76561198068381757,105600,2,101,3366.0,Action,Terraria,9.99,Re-Logic,2011.0
ninjajrm,301520,2,35,8721.0,Action,Robocraft,0.0,Freejam,2017.0
Ninjasnake12,331470,2,72,638.0,Adventure,Everlasting Summer,0.0,Soviet Games,2014.0
CalibriBody,17580,1,121,148.0,Action,Dystopia,0.0,Puny Human,2005.0
BLACKERISFASTER,31860,0,160,25.0,Adventure,Nancy Drew®: Legend of the Crystal Skull,6.99,HeR Interactive,2007.0
nisid,221100,1,90,161.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198128831320,730,2,31,16494.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198062676115,8930,2,30,28495.0,Strategy,Sid Meier's Civilization® V,29.99,"Firaxis Games,Aspyr (Mac, Linux)",2010.0
fluffybunnies123,730,1,115,56926.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
NKraz,4000,2,159,4450.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198044752424,105450,1,93,3397.0,Simulation,Age of Empires® III: Complete Collection,39.99,Ensemble Studios,2009.0
765611980830929333,41060,1,227,158.0,Action,Serious Sam Classic: The Second Encounter,9.99,Croteam,2002.0
76561198063607424,47810,1,123,1028.0,RPG,Dragon Age: Origins - Ultimate Edition,29.99,BioWare,2010.0
ilikeflip,105600,1,92,37172.0,Action,Terraria,9.99,Re-Logic,2011.0
MessWithNoOne,730,2,25,30999.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198064398157,730,1,53,96102.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198068224653,304930,1,31,19316.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
NobodyBXII,8930,0,152,3526.0,Strategy,Sid Meier's Civilization® V,29.99,"Firaxis Games,Aspyr (Mac, Linux)",2010.0
TehBrickD,252950,2,106,942.0,Action,Rocket League®,19.99,"Psyonix, Inc.",2015.0
76561198087546697,252490,1,48,16279.0,Action,Rust,19.99,Facepunch Studios,2013.0
Bisonate,107410,2,42,36771.0,Action,Arma 3,39.99,Bohemia Interactive,2013.0
Iamhurdlz,35720,0,97,196.0,Action,Trine 2: Complete Story,19.99,Frozenbyte,2013.0
76561198026960889,219150,2,303,742.0,Action,Hotline Miami,9.99,Dennaton Games,2012.0
76561197992755277,213670,2,118,1333.0,Action,South Park™: The Stick of Truth™,29.99,Obsidian Entertainment,2014.0
76561198103217965,4000,1,30,13709.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
76561198020223470,209000,1,205,183.0,Action,Batman™: Arkham Origins,19.99,"WB Games Montreal,Splash Damage",2013.0
76561198016684317,34900,1,103,22.0,Indie,Bad Rats: the Rats' Revenge,0.99,Invent4 Entertainment,2009.0
pewpewpewpewpewpewpewpewpew,730,2,33,9450.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
3197,242980,0,44,945.0,Action,Daikatana,6.99,Square Enix,2000.0
76561198073922626,365590,1,138,2686.0,Action,Tom Clancy’s The Division™,49.99,Massive Entertainment,2016.0
jasonporena,301520,2,15,824.0,Action,Robocraft,0.0,Freejam,2017.0
mcnooney,311210,0,106,6078.0,Action,Call of Duty®: Black Ops III,59.99,Treyarch,2015.0
76561198068142981,242050,2,191,10645.0,Action,Assassin’s Creed® IV Black Flag™,19.99,Ubisoft Montreal,2013.0
0903512455,238320,2,41,449.0,Action,Outlast,19.99,Red Barrels,2013.0
wh88ss,242860,2,48,1030.0,Action,Verdun,24.99,"M2H,Blackmill Games",2015.0
76561198060833105,206420,1,120,4869.0,Action,Saints Row IV,14.99,Deep Silver Volition,2013.0
coreynorman,204880,0,117,1000.0,Indie,Sins of a Solar Empire®: Rebellion,39.99,"Ironclad Games,Stardock Entertainment",2012.0
76561198057654603,206420,2,126,1615.0,Action,Saints Row IV,14.99,Deep Silver Volition,2013.0
TheRealNorthern,730,0,104,68635.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
spookymouse,346010,2,111,11081.0,Indie,Besiege,7.99,Spiderling Studios,2015.0
samdidit,10090,2,65,2708.0,Action,Call of Duty: World at War,19.99,Treyarch,2008.0
76561198080209148,4000,1,46,13279.0,Indie,Garry's Mod,9.99,Facepunch Studios,2006.0
robertstevenson,228380,2,201,2492.0,Action,Next Car Game: Wreckfest,39.99,Bugbear,2014.0
stanlyski,8930,2,105,2297.0,Strategy,Sid Meier's Civilization® V,29.99,"Firaxis Games,Aspyr (Mac, Linux)",2010.0
ThatComedian,208090,0,32,3182.0,Action,Loadout,0.0,Edge of Reality,2014.0
Novabeam23,408120,1,345,53.0,Indie,Cibele,8.99,Star Maid Games,2015.0
76561198026239418,415420,2,221,16.0,Action,Nyan Cat: Lost In Space,2.99,isTom Games Kft.,2015.0
NovalisBlitz,221640,0,54,777.0,Action,Super Hexagon,2.99,Terry Cavanagh,2012.0
novarogue,301520,1,118,298.0,Action,Robocraft,0.0,Freejam,2017.0
Noxious02,304930,1,56,3357.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
76561198046862962,291550,2,85,1583.0,Action,Brawlhalla,0.0,Blue Mammoth Games,2017.0
76561198298361542,730,2,4,15137.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
_nUCKK,8870,1,47,1101.0,Action,BioShock Infinite,29.99,"Irrational Games,Aspyr (Mac),Virtual Programming (Linux)",2013.0
76561198106949471,221100,1,118,381.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198075132070,211820,2,48,1604.0,Action,Starbound,14.99,Chucklefish,2016.0
sploger,105600,2,86,14415.0,Action,Terraria,9.99,Re-Logic,2011.0
76561198069046130,105600,2,64,13951.0,Action,Terraria,9.99,Re-Logic,2011.0
76561198103654255,304930,2,55,3433.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
NutTheSniper,730,1,97,67405.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198084585657,304930,1,39,2812.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
ELCHAPOELCHAPOELCHAPO,3590,1,180,4476.0,Strategy,Plants vs. Zombies GOTY Edition,4.99,"PopCap Games, Inc.",2009.0
76561198069090454,246420,2,43,3001.0,Action,Kingdom Rush,9.99,Ironhide Game Studio,2014.0
anotherfuckingdeejay,346110,2,85,1485.0,Action,ARK: Survival Evolved,59.99,"Studio Wildcard,Instinct Games,Efecto Studios,Virtual Basement LLC",2017.0
76561198102409708,313120,2,114,585.0,Adventure,Stranded Deep,14.99,Beam Team Games,2015.0
tankmannz,263280,1,1024,835.0,Adventure,SPINTIRES™,14.99,Oovee® Game Studios,2014.0
chacau,282440,1,16,75.0,Action,Quake Live™,9.99,id Software,2010.0
ongkungx2,209000,1,94,2413.0,Action,Batman™: Arkham Origins,19.99,"WB Games Montreal,Splash Damage",2013.0
OBLONGGAMING,233450,2,40,2467.0,Indie,Prison Architect,29.99,Introversion Software,2015.0
76561198194717606,17570,2,54,270.0,Action,"Pirates, Vikings, and Knights II",0.0,Octoshark Studios,2010.0
76561198054681718,49520,2,98,1162.0,Action,Borderlands 2,19.99,"Gearbox Software,Aspyr (Mac &amp; Linux)",2012.0
Occy,224480,1,93,688.0,Action,Octodad: Dadliest Catch,14.99,Young Horses,2014.0
DeployableDuck,238460,2,303,536.0,Action,BattleBlock Theater®,14.99,The Behemoth,2014.0
krabby666,730,0,63,44787.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
ghostfps98,317360,1,190,301.0,Action,Double Action: Boogaloo,0.0,Double Action Factory,2014.0
ohreoreoreo,206440,2,46,257.0,Adventure,To the Moon,9.99,Freebird Games,2011.0
329838102,250600,1,19,28.0,Casual,The Plan,0.0,Krillbite Studio,2013.0
76561198084029298,17410,2,125,127.0,Action,Mirror's Edge™,19.99,DICE,2009.0
oklusion,209080,2,222,28807.0,Action,Guns of Icarus Online,4.99,Muse Games,2012.0
quantumquack,257850,1,254,679.0,Action,Hyper Light Drifter,19.99,Heart Machine,2016.0
76561198137075100,221100,0,114,18168.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
NeroDarkMC,238430,2,102,5190.0,Action,Contagion,9.99,"Monochrome, Inc",2013.0
dnsh38,1250,0,66,1834.0,Action,Killing Floor,19.99,Tripwire Interactive,2009.0
76561198065446130,730,1,110,40710.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198004638606,351970,2,381,1403.0,RPG,Tales of Zestiria,49.99,BANDAI NAMCO Studio Inc.,2015.0
76561198032269949,241540,2,155,1549.0,Action,State of Decay,13.98,Undead Labs,2013.0
76561197977922960,230410,2,47,1329.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198069214448,65980,2,221,862.0,Strategy,Sid Meier's Civilization®: Beyond Earth™,39.99,"Firaxis Games,Aspyr (Mac, Linux)",2014.0
omegachai,232090,2,316,1888.0,Action,Killing Floor 2,29.99,Tripwire Interactive,2016.0
76561198064526566,376870,1,44,2090.0,Adventure,Minecraft: Story Mode - A Telltale Games Series,24.99,Telltale Games,2015.0
idwithautism,70000,1,117,1612.0,Action,Dino D-Day,9.99,800 North and Digital Ranch,2011.0
76561198028263349,252490,2,189,6189.0,Action,Rust,19.99,Facepunch Studios,2013.0
76561198052392890,313340,0,45,23.0,Casual,Mountain,0.99,David OReilly,2014.0
Tataudu,234650,1,189,854.0,Adventure,Shadowrun Returns,14.99,Harebrained Schemes,2013.0
76561198064985012,221100,2,65,2825.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
76561198053799686,234670,2,124,551.0,Action,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,19.99,CyberConnect2 Co. Ltd.,2013.0
Batmanmotherfucker,261030,1,231,673.0,Adventure,The Walking Dead: Season 2,24.99,Telltale Games,2013.0
spideyhero1,351290,1,141,555.0,Action,Survival: Postapocalypse Now,4.99,TB Games,2015.0
76561198043153333,275850,2,133,1793.0,Action,No Man's Sky,59.99,Hello Games,2016.0
76561198067171250,224260,2,45,972.0,Action,No More Room in Hell,0.0,No More Room in Hell Team,2011.0
Tictactic,70400,2,74,2454.0,RPG,Recettear: An Item Shop's Tale,19.99,EasyGameStation,2010.0
76561198063534335,206210,2,45,23.0,Action,Gotham City Impostors Free to Play,0.0,"Monolith Productions, Inc.",2012.0
76561198078659459,277430,2,63,505.0,Action,Halo: Spartan Assault,2.99,"Vanguard Games,343 Industries",2014.0
originaldog,3320,0,88,180.0,Casual,Insaniquarium Deluxe,4.99,"PopCap Games, Inc.",2006.0
orkkiller24,242860,1,92,1393.0,Action,Verdun,24.99,"M2H,Blackmill Games",2015.0
Arthur3297,230410,0,340,969.0,Action,Warframe,0.0,Digital Extremes,2013.0
76561198060521929,225540,2,34,1344.0,Action,Just Cause™ 3,49.99,Avalanche Studios,2015.0
76561198021710409,234140,1,74,4457.0,Action,Mad Max,19.99,"Avalanche Studios,Feral Interactive (Mac/Linux)",2015.0
76561198059162959,300080,2,140,3629.0,Free to Play,Total War Battles: KINGDOM,0.0,Creative Assembly,2016.0
theawesomeguy,216150,0,95,3577.0,Casual,MapleStory,0.0,Nexon,2012.0
76561198075333118,207610,1,155,1928.0,Adventure,The Walking Dead,24.99,Telltale Games,2012.0
76561198082317907,730,2,28,12950.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
adug2345,730,2,67,4254.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198031891410,281990,2,46,2902.0,Simulation,Stellaris,39.99,Paradox Development Studio,2016.0
76561198076427213,63380,2,83,235.0,Action,Sniper Elite V2,19.99,Rebellion,2012.0
osuka828,105600,0,236,100.0,Action,Terraria,9.99,Re-Logic,2011.0
Cherno4Life,107410,1,115,58367.0,Action,Arma 3,39.99,Bohemia Interactive,2013.0
76561198041870879,322330,2,42,597.0,Adventure,Don't Starve Together,14.99,Klei Entertainment,2016.0
76561198043917508,730,1,26,28309.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198117645959,730,2,20,29052.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
memeroos,730,0,37,30508.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198057369211,220,1,122,212.0,Action,Half-Life 2,9.99,Valve,2004.0
76561198059367116,236110,2,16,271.0,Action,Dungeon Defenders II,0.0,Trendy Entertainment,2017.0
76561198084246673,232090,2,260,3537.0,Action,Killing Floor 2,29.99,Tripwire Interactive,2016.0
76561198236724976,105600,2,65,3436.0,Action,Terraria,9.99,Re-Logic,2011.0
76561198077557052,730,2,44,145598.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198063667684,550,1,178,9367.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
OzL0,6060,1,79,972.0,Action,"Star Wars: Battlefront 2 (Classic, 2005)",9.99,Pandemic Studios,2005.0
ozvooky,105600,1,38,9336.0,Action,Terraria,9.99,Re-Logic,2011.0
Jockeylicious,550,1,54,103810.0,Action,Left 4 Dead 2,19.99,Valve,2009.0
chupaessacaralha,223710,1,46,77.0,Action,Cry of Fear,0.0,Team Psykskallar,2013.0
mysterys,17410,1,75,842.0,Action,Mirror's Edge™,19.99,DICE,2009.0
Godoftitsandwines,221100,1,63,6549.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
P1cklez,252950,0,62,4777.0,Action,Rocket League®,19.99,"Psyonix, Inc.",2015.0
76561198049369458,380600,2,79,985.0,Free to Play,Fishing Planet,0.0,Fishing Planet LLC,2015.0
P1RATS3,220200,2,21,1255.0,Indie,Kerbal Space Program,39.99,Squad,2015.0
pluemkungz_,105600,1,86,6474.0,Action,Terraria,9.99,Re-Logic,2011.0
P51DWT,359550,1,88,13204.0,Action,Tom Clancy's Rainbow Six® Siege,14.99,Ubisoft Montreal,2015.0
76561198078699107,730,1,19,15438.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198098805520,730,2,10,42630.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
PABLOVSKI,304930,1,35,1475.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
pacocafoda,72200,1,60,6506.0,Casual,Universe Sandbox,0.0,Giant Army,2011.0
padraigotreanor,326460,1,113,93.0,Action,ShellShock Live,6.99,kChamp Games,2015.0
76561198014676100,236430,1,180,35901.0,Action,DARK SOULS™ II,39.99,"FromSoftware, Inc",2014.0
xishijinse,304930,1,24,259.0,Action,Unturned,0.0,Smartly Dressed Games,2017.0
PajamaSam29,261030,1,311,532.0,Adventure,The Walking Dead: Season 2,24.99,Telltale Games,2013.0
ThyGlyphDevice,730,1,106,528.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
1337putin,730,1,91,69517.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
76561198061618506,99900,1,88,6777.0,Action,Spiral Knights,0.0,Grey Havens,2011.0
76561198067391085,235460,2,46,1190.0,Action,METAL GEAR RISING: REVENGEANCE,29.99,PlatinumGames,2014.0
caseyshi247,11610,1,70,11082.0,Action,Dragon Nest,0.0,Eyedentity Games Inc.,2012.0
LOWdisked,271590,2,60,4579.0,Action,Grand Theft Auto V,39.99,Rockstar North,2015.0
76561198092220958,275850,2,203,495.0,Action,No Man's Sky,59.99,Hello Games,2016.0
76561198066797881,219150,2,230,2431.0,Action,Hotline Miami,9.99,Dennaton Games,2012.0
pan3k,730,1,23,76230.0,Action,Counter-Strike: Global Offensive,14.99,Valve,2012.0
Panosan,221100,1,19,40801.0,Action,DayZ,34.99,Bohemia Interactive,2013.0
paknsave,219640,1,87,2262.0,Action,Chivalry: Medieval Warfare,24.99,Torn Banner Studios,2012.0
76561198260732809,377160,1,58,2552.0,RPG,Fallout 4,29.99,Bethesda Game Studios,2015.0
76561198043660131,250400,2,115,73.0,Action,How to Survive,14.99,Eko Software,2013.0
76561198095736920,200210,0,133,194.0,Action,Realm of the Mad God,0.0,Wild Shadow Studios,2012.0
